timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples,sim_rbf_gaze_x,sim_rbf_gaze_y,sim_pwa_gaze_x,sim_pwa_gaze_y,sim_gpr_gaze_x,sim_gpr_gaze_y,subject_name
2025-11-28T14:37:31.004,8,879,722,695.3189655172414,720.2758620689655,728,770,769,767,-183,-1,-151,48,-110,45,33.52,116,757.420929398943,784.8041623691469,763.2656279248096,790.0485537672411,759.6908474362032,801.9232546702995,Liu Jiaqi
2025-11-28T14:37:37.414,13,1133,130,973.2307692307692,216.84615384615384,1041,168,1071,160,-159,86,-92,38,-62,30,47.35,117,1051.012679749841,152.68063387297795,1054.4660472560126,153.06134047943948,1065.3351524045888,147.39032578263348,Liu Jiaqi
2025-11-28T14:37:43.818,20,1741,596,1528.0762711864406,744.2627118644068,1601,687,1636,659,-212,148,-140,91,-105,63,42.12,118,1654.9431125695323,647.4175073642385,1656.4161417144574,624.5153235674394,1651.8756930379939,610.4842188869329,Liu Jiaqi
2025-11-28T14:37:50.233,9,1705,838,1544.965811965812,972.6837606837609,1639,926,1673,908,-160,134,-66,88,-32,70,26.46,117,1683.3689531625314,901.9434163025285,1673.2298339996062,901.6917798618615,1669.731621171696,890.9901951942038,Liu Jiaqi
2025-11-28T14:37:56.642,7,883,307,738.0084745762712,343.771186440678,805,317,801,331,-144,36,-78,10,-82,24,24.94,118,796.4051968237607,325.9540686586389,812.7058488728907,315.2275184853372,826.0363445099665,300.39141045817047,Liu Jiaqi
2025-11-28T14:38:03.036,6,1262,789,1108.142857142857,873.6696428571429,1239,876,1235,885,-153,84,-23,87,-27,96,120.84,112,1240.6820505157546,873.3135000907863,1248.7110914896523,875.958261430306,1267.0876418558823,872.3925532645076,Liu Jiaqi
2025-11-28T14:38:09.438,17,496,553,431.5508474576271,486.3898305084746,427,509,433,513,-64,-66,-69,-44,-63,-40,33.3,118,424.6265224051623,524.6875820752708,418.73222074329476,533.2586025334582,408.3383533365142,528.5767768579298,Liu Jiaqi
2025-11-28T14:38:15.845,5,1436,955,1254.4655172413793,1041.4224137931035,1404,1029,1406,1045,-181,86,-32,74,-30,90,20.58,116,1402.0894222363863,1026.7479707896373,1404.1612597209476,1033.9634670486605,1430.6957374328294,1009.4200577993989,Liu Jiaqi
2025-11-28T14:38:22.254,18,872,667,826.3166666666667,627.4583333333334,890,645,909,647,-45,-39,18,-22,37,-20,48.14,120,909.5406676619133,653.4782733284859,929.7105702732897,644.2535575972336,925.8201796907374,642.2106864614308,Liu Jiaqi
2025-11-28T14:38:28.661,28,374,636,372.3813559322034,538.5169491525423,354,568,360,574,-1,-97,-20,-68,-14,-62,25.13,118,352.86111785233146,589.2103657761263,332.63348692738373,599.148926592876,319.8480807630367,600.2053744762128,Liu Jiaqi
2025-11-28T14:38:35.062,30,601,610,543.6410256410256,573.957264957265,560,611,576,610,-57,-36,-41,1,-25,0,32.05,117,563.8385682833839,625.274039352262,557.0715746712763,631.5166498474726,550.2322479927199,637.9812111677909,Liu Jiaqi
2025-11-28T14:38:41.472,10,132,968,4.068965517241379,973.9137931034484,1,991,-73,1073,-127,5,-131,23,-205,105,30.0,116,-16.865044425048673,1061.1273590430683,163.0,1060.0,13.434157506010157,1041.7767747358757,Liu Jiaqi
2025-11-28T14:38:47.876,27,1774,270,1676.5877192982457,455.7368421052632,1718,404,1772,303,-97,185,-56,134,-2,33,51.52,114,1795.9923680938762,326.01677584415415,1741.0,132.0,1804.5677651374067,330.5400529395678,Liu Jiaqi
2025-11-28T14:38:54.278,31,1791,553,1580.5945945945946,773.5135135135135,1651,715,1687,680,-210,220,-140,162,-104,127,54.03,111,1709.5259807617333,672.6137857375141,1707.8340259637941,651.2151568008352,1704.0356186569577,643.5931546203915,Liu Jiaqi
2025-11-28T14:39:00.689,4,372,977,246.4375,946.5875,247,987,257,1051,-125,-30,-125,10,-115,74,28.87,80,250.22928520245182,1040.5898523775295,263.39072496600613,1022.3315356795717,250.66213208379358,1018.6297956088634,Liu Jiaqi
2025-11-28T15:31:25.639,29,1244,766,1148.5221238938052,759.7168141592921,1227,769,1234,774,-95,-6,-17,3,-10,8,35.7,113,1243.955493481924,772.744757704034,1247.691367154971,767.617309946783,1243.7452525128026,770.6211387939142,Liu Jiaqi
2025-11-28T15:31:32.050,21,534,141,518.7610619469026,176.1238938053097,544,149,547,148,-15,35,10,8,13,7,21.78,113,541.6322628809058,153.17685080864675,547.4015207448363,148.2753314139643,539.0184318330314,154.55010223239864,Liu Jiaqi
2025-11-28T15:31:38.455,20,1478,364,1402.162162162162,404.6036036036036,1487,369,1481,361,-75,40,9,5,3,-3,28.41,111,1485.949766080924,358.47003476947623,1487.2662535312531,366.8741703961964,1487.1067423246989,358.71071189638064,Liu Jiaqi
2025-11-28T15:31:44.859,2,620,514,581.0545454545454,495.6818181818182,606,517,622,513,-38,-18,-14,3,2,-1,31.45,110,624.9286699002871,512.6619771766303,613.0668751620419,519.1162193813449,623.3192413833129,510.4741605421368,Liu Jiaqi
2025-11-28T15:31:51.264,0,1280,419,1206.4122807017543,424.93859649122805,1276,399,1274,398,-73,5,-4,-20,-6,-21,27.03,114,1281.538472298089,394.1388210916592,1283.8706424177224,386.96134446730883,1282.0341458205135,394.64919028971764,Liu Jiaqi
2025-11-28T15:31:57.675,11,1798,711,1749.921052631579,778.3157894736842,1788,756,1856,748,-48,67,-10,45,58,37,48.28,114,1854.356870302068,736.5181055749873,1741.0,596.0,1853.9841465631146,739.1790223559558,Liu Jiaqi
2025-11-28T15:32:04.078,14,952,364,894.9017857142857,379.2946428571428,919,380,945,365,-57,15,-33,16,-7,1,38.47,112,948.0958247494979,363.72574457540674,944.2079558339947,375.0673759949211,946.5154247891501,362.31248486336733,Liu Jiaqi
2025-11-28T15:32:10.485,15,1030,162,965.981981981982,216.73873873873876,994,187,1022,174,-64,54,-36,25,-8,12,41.28,111,1015.9069884523523,173.90588246006106,1018.5456724487343,162.45711576966863,1015.5145663910296,176.53158372581896,Liu Jiaqi
2025-11-28T15:32:16.889,7,1263,306,1196.4954954954956,308.3333333333333,1253,272,1264,266,-66,2,-10,-34,1,-40,32.08,111,1265.9361115364525,262.199341481106,1267.1710341491957,250.16107557115697,1267.3733810362096,265.40529044602476,Liu Jiaqi
2025-11-28T15:32:23.298,4,715,259,665.2612612612612,231.54054054054052,694,210,702,206,-49,-27,-21,-49,-13,-53,28.14,111,697.4034239591676,208.92196138723176,701.126861581377,207.8762477663822,694.3550311266648,208.58633448994266,Liu Jiaqi
2025-11-28T15:32:29.704,27,1801,426,1776.517857142857,474.1071428571428,1826,426,1877,410,-24,48,25,0,76,-16,32.73,112,1874.5032420851471,402.8109982070921,1741.0,596.0,1876.4951867424036,407.2582257670711,Liu Jiaqi
2025-11-28T15:32:36.107,8,808,228,747.3181818181819,234.61818181818185,775,214,789,206,-60,6,-33,-14,-19,-22,25.48,110,784.1715373035178,208.1640791582785,787.4799618836173,208.69960344565283,781.4263464155641,207.82184067445883,Liu Jiaqi
2025-11-28T15:32:42.512,10,163,132,150.57692307692307,109.66346153846152,159,91,158,82,-12,-22,-4,-41,-5,-50,23.39,104,160.39687899878638,97.57686439614687,163.0,132.0,157.10482250137042,104.03124704798095,Liu Jiaqi
2025-11-28T15:32:48.922,24,895,738,799.8415841584158,695.3465346534654,850,722,868,725,-95,-42,-45,-16,-27,-13,30.64,101,876.0570600920566,724.4239696910577,870.0007019700605,725.8911354294912,876.1477168099806,723.2204685084425,Liu Jiaqi
2025-11-28T15:32:55.328,1,1384,842,1235.8623853211009,825.2844036697247,1315,842,1331,839,-148,-16,-69,0,-53,-3,38.8,109,1338.168605385788,838.7799835178411,1343.5136712722926,846.2849684378068,1337.3701132017409,835.478536182737,Liu Jiaqi
2025-11-28T15:33:01.735,28,1736,202,1647.855855855856,291.1891891891892,1722,242,1748,214,-88,89,-14,40,12,12,33.0,111,1740.8724760054483,213.3111963328632,1741.0,132.0,1743.052721365215,217.2274272473988,Liu Jiaqi
2025-11-28T15:33:08.138,23,333,740,277.16521739130434,684.9478260869565,317,728,331,740,-55,-55,-16,-12,-2,0,34.73,115,333.93686979418527,740.2406172299943,324.23499421818406,731.6029582732453,333.42005038754013,740.8630097796463,Liu Jiaqi
2025-11-28T15:33:14.546,16,517,793,457.3217391304348,744.8695652173913,500,788,524,798,-59,-48,-17,-5,7,5,20.93,115,526.5356008508184,798.2850813654344,510.236153067818,793.6157382174895,527.0288093142598,798.4290492179783,Liu Jiaqi
2025-11-28T15:33:20.950,22,363,508,335.4159292035398,499.8938053097345,365,527,367,528,-27,-8,2,19,4,20,37.63,113,373.46312932646015,527.4823520532372,366.65950623937147,523.4459109682792,371.80324407847496,528.437245638568,Liu Jiaqi
2025-11-28T15:33:27.355,30,426,364,379.5701754385965,376.43859649122805,398,384,404,386,-46,12,-28,20,-22,22,38.26,114,408.4527858443804,385.5077315019264,399.8669539830533,384.1387172262963,406.3630533340758,386.4884285752309,Liu Jiaqi
2025-11-28T15:33:33.760,17,629,605,587.0446428571429,595.3125,620,627,637,625,-41,-9,-9,22,8,20,31.25,112,641.3095265289473,624.6964967796564,625.7821235408815,630.4870952643334,640.6259486176658,622.8367443291164,Liu Jiaqi
2025-11-28T15:33:40.167,26,1212,462,1126.3947368421052,508.8421052631579,1193,495,1191,497,-85,46,-19,33,-21,35,34.35,114,1201.9170150413486,494.36099130610563,1204.084653165959,484.9953534394043,1201.6129780720164,493.6103444341247,Liu Jiaqi
2025-11-28T15:33:46.575,19,1146,376,1055.1929824561405,365.9736842105263,1095,349,1114,340,-90,-10,-51,-27,-32,-36,44.56,114,1118.2095982807784,337.18934661941177,1118.2900870094777,332.12111893684585,1118.1148030671563,338.2189521450633,Liu Jiaqi
2025-11-28T15:33:52.981,31,1330,371,1211.4786324786326,409.1111111111111,1281,381,1279,379,-118,38,-49,10,-51,8,37.34,117,1286.1492534508618,375.84586497307333,1288.3262958330904,368.57592546036744,1286.7982242277758,376.6764645273505,Liu Jiaqi
2025-11-28T15:33:59.396,3,1694,374,1579.7543859649122,445.2280701754386,1650,407,1668,394,-114,71,-44,33,-26,20,34.23,114,1670.4861486893074,389.36586442941655,1666.7165181326902,386.9328450657947,1671.7689321597215,390.5601333581054,Liu Jiaqi
2025-11-28T15:34:05.795,18,168,182,128.46017699115043,170.1769911504425,140,162,134,154,-39,-11,-28,-20,-34,-28,49.51,113,141.43137866768646,166.1535624736121,163.0,132.0,137.98315181186632,172.05251820578866,Liu Jiaqi
2025-11-28T15:34:12.200,25,648,460,533.4107142857143,453.5625,555,469,569,467,-114,-6,-93,9,-79,7,46.98,112,571.9339028755068,466.8808099590498,561.3316308511622,470.9035669692746,570.039422413454,465.32901335954864,Liu Jiaqi
2025-11-28T15:34:18.606,6,800,939,680.5185185185185,934.6111111111112,762,979,785,995,-119,-4,-38,40,-15,56,33.17,108,786.314488253307,995.2965949861173,808.3619859959749,998.6699905828855,786.6613509859739,995.904617374718,Liu Jiaqi
2025-11-28T15:34:25.010,5,700,133,619.7641509433962,200.41509433962264,650,174,654,172,-80,67,-50,41,-46,39,35.12,106,648.2892006645028,175.882652263813,652.1107428428668,172.49508114763728,645.3067343739493,176.21680788938522,Liu Jiaqi
2025-11-28T15:34:31.430,13,1161,943,1012.25,932.3362068965516,1086,953,1119,971,-148,-10,-75,10,-42,28,35.24,116,1122.3038240067892,968.9974681462759,1122.5280051289074,963.0022924290262,1124.4227223918986,970.0297548549128,Liu Jiaqi
2025-11-28T15:34:37.841,12,1798,563,1841.044642857143,668.7589285714286,1871,628,1945,620,43,105,73,65,147,57,62.27,112,1945.3393415408786,608.4140941970242,1741.0,596.0,1946.2601999998894,613.0524653937493,Liu Jiaqi
2025-11-28T15:34:44.244,9,1755,365,1778.3333333333333,452.9122807017544,1829,404,1879,386,23,87,74,39,124,21,39.1,114,1876.3937046178503,379.52125136033567,1741.0,596.0,1878.498229231719,384.0945489958588,Liu Jiaqi
2025-11-28T15:41:59.471,12,1402,857,1343.9416666666666,898.4583333333334,1369,911,1363,910,-58,41,-33,54,-39,53,37.22,120,1377.8710835767079,901.8922067046394,1399.6148396451347,910.5397816673628,1378.9017117205233,907.7957087300821,Liu Jiaqi
2025-11-28T15:42:05.869,16,1060,596,1075.1916666666666,646.7416666666667,1056,659,1047,646,15,50,-4,63,-13,50,28.85,120,1054.8735280072096,637.2535907743618,1049.9500881121728,649.1468635997851,1055.5252009850997,642.6219530703967,Liu Jiaqi
2025-11-28T15:42:12.274,20,866,651,903.9327731092436,687.2352941176471,878,703,854,681,37,36,12,52,-12,30,32.45,119,860.1266652033465,674.034962626239,869.5044152924809,699.1686779730063,855.7214747137516,675.0106058645998,Liu Jiaqi
2025-11-28T15:42:18.685,25,979,954,989.2941176470588,989.8655462184872,970,1004,958,985,10,35,-9,50,-21,31,30.74,119,957.7403683340702,983.8016720946695,953.9866939486576,983.8922711326261,950.2558078535417,984.0211920070583,Liu Jiaqi
2025-11-28T15:42:25.088,15,163,1060,143.8586956521739,1174.0326086956522,165,1168,90,1028,-19,114,2,108,-73,-32,94.46,92,141.37659880463843,1132.337286714653,163.0,1060.0,131.69365615162656,1147.30697155882,Liu Jiaqi
2025-11-28T15:42:31.495,2,689,132,745.8879310344828,263.6465517241379,717,227,695,214,56,131,28,95,6,82,65.73,116,700.9448162597588,197.58069539838797,693.3526844892369,199.14264062596257,701.3085136706286,198.66840515931253,Liu Jiaqi
